Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-14,@Dizzybutterflyy @BradMossEsq You said prices are rising because Corporations are greedy. I posted a chart outlaying rate of inflation over time. Please explain how that could conceivably corollate with Corporate greed (hint: You can't).,Medellin_Topo,Estados Unidos,Still trying to figure out why I am on Twitter,0,0
2022-10-14,"@Lazybeds &amp; @weehissy 

Listen fellas, as must as I support changing from oil to a healthy source of energy before we damage the Earth any further.

The waste of food in this time of fuel poverty where people can’t eat with rising prices.",TheCocoAnarchy,"Liberton, Scotland",@CocoAnarchy - A Hibee. It’s time for a Scottish Socialist Republic. History geek.  #JoinTheSSP #IndyRef2,0,0
2022-10-14,"Armed conflict, climate shocks and rising prices are leading to millions in urgent need of food &amp; water. Listen 🎧 how the ICRC is trying to address the impacts on families in Somalia through emergency response + helping to build resilience:
https://t.co/KYFVLQyGPc",ICRC_dc,"Washington, DC","@ICRC's regional delegation for the US & Canada. Tweeting  humanitarian action, #IHL and stories of our work around the world.  🎧 Intercross: The podcast.",6,5
2022-10-14,"#WorldFoodDay is a reminder of the challenges we face when it comes to global food security.

The pandemic, climate crisis, rising prices, and international conflicts all affect our access to food. 

To build a sustainable future for all, food security must be a priority.",UNANCA,"Washington DC, USA","The United Nations Association of the National Capital Area— Bringing #GlobalToLocal 

Home of @GCDC_ModelUN and @GlobalGoalsHome",2,0
2022-10-14,"Canadian home prices drop for a seventh month in a row, and have now declined almost 9% since their peak, as rising borrowing costs keep buyers on the sidelines https://t.co/XiiGe4q5lU",BloombergAsia,,"The official Twitter account for Bloomberg in Asia, bringing you the top stories in business from the region and around the world.",1,2
2022-10-14,"@RedaMor_ shutting down own production, buying abroad &amp; wondering why domestic prices are rising?! 🙈🙉🙊

""At which university from which economist,
and/or at which green room from which author &amp; director,
did they whisper 2 u that cancer 4 the us economy @POTUS ?"" 😂🤚

@Schuldensuehner https://t.co/e9Z63eKt1H",4XSetUps,Deutschland,FOREX Trading Capabilities For Day Traders (in english) @ FOREX Handlungsmöglichkeiten Für Tageshändler (in deutsch),0,1
2022-10-14,@KamalaHarris What about the day to day prices ? Inflation is rising without control so …,pinecresthouse,,,4,0
2022-10-14,"After falling for almost 100 days straight since June, gas prices have been rising for three weeks in a row. https://t.co/0zw1Lo0j6T",AlphaNewsMN,Minnesota,Daily Minnesota political news and commentary. Seeking out stories that the mainstream media avoid. linktr.ee/AlphaNews,29,5
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things.  https://t.co/19xywONYpp,13WREX,"Rockford, IL","📲 13 News App: wrex.com/contact/apps/
👍 Facebook: facebook.com/13wrex/
📸 Instagram: instagram.com/13wrex/",0,0
2022-10-14,"The pace of sales at US retailers was unchanged in Sept. from Aug. as rising prices for rent and food chipped away at money available for other things. Retail sales were flat last month, down from a revised 0.4% growth in Aug., the Commerce Dept. reported. https://t.co/rGCAOzAV4q",njchamber,"Trenton, NJ",We fight for NJ #businesses and for #jobgrowth. We work daily to promote policies and host events that help our members succeed. We are not a government agency.,1,0
2022-10-14,One of the benefits of AI art is that it makes custom artwork more accessible to ordinary people especially in the face of rising prices.,Tactical_Jackal,"Rhode Island, USA","Learning Artiste / I post drawings, tweet my thoughts and retweet sometimes",0,0
2022-10-14,@EliseStefanik #CorporateGreedIsInflation Do you plan on tackling rising corporate profits and CEO salaries?  Ha!  Corporations are raising prices because they can.,JillLoew,"New York, USA","Cookie dough taster, pit bull snuggler, OG, activist.   She/her. @ProgressSchdy",0,0
2022-10-14,"Canadian home prices drop for a seventh month in a row, and have now declined almost 9% since their peak, as rising borrowing costs keep buyers on the sidelines, @estebanduarte4 reports  https://t.co/O2fQEkwMCu #cdnecon",wicary,"Ottawa, Ontario","Bloomberg News editor and  @BloombergCA curator; ex-Cuba freelancer; ex-Globe and Mail editor.  RTs not endorsements, opinions my own. swicary@bloomberg.net",2,1
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things. https://t.co/fAyP6pctwE,FortuneMagazine,New York,"Yes, we are just now launching on TikTok. We’re 92 years old, leave us alone.👇tiktok.com/@fortune",4,1
2022-10-14,"""Orange County, like the rest of the nation, is facing a rising cost of living, fueled by high gas prices, to say nothing of the need to tackle climate change: we need to find better solutions to simple problems like this."" https://t.co/H3D1v2QBeY",PoliticsAndEd,So Cal ,"Ryan Allen—Assistant Professor, @SokaUniv. International ed, China, #EdTech, college towns, place & space. Chronicles ""We Ruined Our Own Cities"" file.",3,0
2022-10-14,@the_nameless99 @DeniseH81594099 @Tijai72 @piersmorgan Her short period as leader hasn't had a bearing on energy prices and wage levels. Mortgage rates are rising internationally.,bigbluetractor,Gone in,"It's not the age, it's the mileage...",0,0
2022-10-14,"Under One-Party-Rule, prices keep rising and rising.

This is now what we have to expect under this kind of leadership.

https://t.co/9IxwavQAtT",nysenategop,"Albany, NY",News from the Republican Conference of the New York State Senate.,3,2
2022-10-14,@PCFDurum Is this 886k of durum at elevators above average for this time of year? Prices seem to be still rising,pat_kunz,,"🇨🇦 Full time farmer. S.W Saskatchewan. Wheat,Durum wheat,Mustard and Peas. Spent time working in the Ag service sector",2,0
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things. https://t.co/eCnhbrPxR1,KFYRTV,"Bismarck, North Dakota","Your News, Weather and Sports Leader in western North Dakota.",1,0
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things. https://t.co/GOSykLvl1q,KMOT_TV,"Minot, ND",We're the only locally-broadcast full 6/10 p.m. newscasts in North Central North Dakota. Story ideas: news@kmot.com,0,0
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things. https://t.co/uWLocxuzRX,kumv_tv,,,0,0
2022-10-14,@StuFromAbq @CPAC You don’t think rising fuel prices contribute to increased airfares? Seriously?,MoscoDit,United States,,0,0
2022-10-14,"@JoeBiden So sad Joe, all you got to run on is the ability to kill babies. What about high gas prices, inflation, crime, rising nuclear threat,  fentanyl deaths. You can’t mention these in your ads because you own these problems.",1flag4life,"Washington, USA","Businessman, Father, Husband, Veteran, Patriot, Conservative.",0,0
2022-10-14,"6/8📈Inflation and rising interest rates mean that, while mortgage rates will likely come down from the recent highs of 6pc, landlords and mortgage holders should still brace themselves for a double-digit percentage drop in house prices",MoneyTelegraph,"Victoria, London",Our aim is to inform with the best money advice and fight for readers' rights. Email money@telegraph.co.uk,0,0
2022-10-14,"The pace of sales at U.S. retailers was unchanged in September as rising prices for rent and food chipped away at money available for other things. Retail sales were flat, down from a revised. 0.4% growth in August, the Commerce Department reported.",MonreOskar,,bloger,0,0
2022-10-14,"@JustStop_Oil I don’t understand. This tweet complains of rising gas prices but the group advocates for ending all new oil and gas licensing. Which do they want? Less-but-costlier (eventual zero) gas, or more-and-cheaper gas? Gas/oil also reduces electrical cost so why was gas price mentioned?",LandonWenning,IN,,11,0
2022-10-14,"The pace of sales at U.S. retailers was unchanged in September from August rising prices for rent and food chipped away at money available for other things.

https://t.co/3472haGZFW",upnorthlive,Traverse City,"TV 7&4 TV 29&8 - providing Northern Michigan with the latest news, weather and sports. Download our app for iOS and Android!",0,0
2022-10-14,"When the German government introduced a €200 bn scheme to protect households and industry from rising energy prices, they’re creating a fiscal stimulus at the same time as the ECB is trying to rein in their monetary policy.",NeelChhabra,"New Delhi, India",Business Owner | On a quest to understand how the world works.,0,0
2022-10-14,"Monetary policy is trying to hit the brakes hard, while fiscal policy tries to mitigate the effects of rising prices through vast payouts…",NeelChhabra,"New Delhi, India",Business Owner | On a quest to understand how the world works.,0,0
2022-10-14,I make 70k a year. I still struggle a lot with this rising prices on everything. I need it to stop.,kyliebmartin1,"Seattle, WA",Seattle Photographer⁣. Mountains over cities. Voice for the incarcerated. Leader for social injustice. IG:| kylie.b.martin & Wiilldatheart,1,0
2022-10-14,"@POTUS @breitbartnews 

Prices for these 20 items are rising faster than overall inflation
https://t.co/WtFWJb2HcI https://t.co/H1UmIJyjvE",KalJurinal,A homeless camp,Kalifornia politics with the seat up. Conservative. (it/that/eye candy) @breitbartnews @epochtimes @GovRonDeSantis,0,0
2022-10-14,@TMZ Tf does Van Gogh have to do with rising gas prices? 🤣🤣💀,coltanhell,"Seattle, WA",Sports - Twitch/Gaming - Crypto - Stocks         Instagram:Coltan253,4,0
2022-10-14,"Hispanic and Latino voters rank rising prices as the most important issue in their midterm vote and are split nearly evenly between trusting Democrats and Republicans to address the issue, with more than a third trusting neither party.(Washington Post)",langue_gleaner,,英文表現を集めます I am collecting English expressions,0,0
2022-10-14,"@PenajaAgain Cooking is cheap if you have the time, energy and resources to do so. But groceries aren’t cheap. Prices are rising, and some people live in areas where it’s hard to get groceries. Or particular types. Restaurants definitely aren’t cheaper than cooking unless it’s fast food.",redsenma,,"22, biracial, black, polyam lesbian🏳️‍🌈and partnered. PNGtuber acc; @cowamella art is my oc; Ikt Belefain. Credit: @PrinceKahiki",2,1
2022-10-14,"@GRDecter @ParikPatelCFA 4.7% only SEEMS close to 2% because it’s gotten so out of control. I would be careful about being too optimistic because the SPR release is coming to an end soon, and with the OPEC cut inflation might be a little harder to reign in with rising energy prices",thoheck,"Los Angeles, CA",,3,0
2022-10-14,"@Storm4Congress I was pumping gas yesterday and, instinctively, I got angry at the rising prices.  Then I reminded myself that it's just in time for midterms. https://t.co/Wkena9oB1J",Red5_StndingBy,Yavin IV,"Pronouns: rebel/scum
The Chosen One.  I have the purest midi-chlorians in the galaxy.
@Red5_StndingBy on GETTR & TRUTH Social
@Red5StndingBy on Parler & Gab",0,0
2022-10-14,"@VP Right now everyone in the country is feeling the effects of your,Biden and the democrats inflation of 8.2. % . Everyone is feeling the effects of rising gas prices. Everyone is feeling the effects of violent crime.",matrixxremix,Everywhere ,🇺🇸🇨🇦 #NRA #2A #BlueLivesMatter protectourpolicepac.org #Fixit #SchoolChoice,6,0
2022-10-14,@CharlieCrist Nothing about addressing inflation or anything about fuel prices rising under Biden?,DamnYouHenne,"Florida, USA",A Change in latitude and longitude is all that's needed sometimes to gain a different perspective...,5,0
2022-10-14,"New Post poll on Latino voters! When asked which issue mattered most to them in their midterm vote, 31% chose rising prices, 20% chose abortion, 10% gun violence, 8% climate, 7% health care, and 5% each for crime &amp; immigration. https://t.co/zE8POYwHlm By @sfcpoll @EmGusk et al",SilviaElenaFF,"Washington, DC",Multiculturalism reporter at the @WashingtonPost. Email: silvia.foster-frau@washpost.com. @NAHJDC VP. Formerly @expressnews @hearstfellows.           🇵🇷 🇺🇸,13,6
2022-10-14,"Rising grocery prices are frightening. But grocery store profit margins have gone down, not up. Could they be made even smaller? Maybe. But there would still be inflation because of world energy prices.
@trevortombe explains why. https://t.co/YdcQTCDFBy https://t.co/8CfDYBfL27",stillots1,"Halifax, Nova Scotia","Historian. Professor emeritus, Dalhousie U /  U of King's College. Canadian history. Sees tax history everywhere. Wildflowers in place of sports. Typos.She/her.",26,13
2022-10-14,"@mattforde The govt has been shambolic, of that there is no doubt. However, much of rise in mortgages reflects rising yields across developed markets. Yes, incompetence likely added 50-100bps to the yield curve but that is not £500 a month. On the flip side it will bring down house prices",CorriganPaul,,,0,0
2022-10-14,"@SenTedCruz let us be very clear, cancun cruz doesn't care about rising prices. he loves them &amp; so does his rich corporate sponsors. if he cared about any of these things, he wouldn't have voted against every piece of legislation designed to help fight inflation &amp; climate change.",LanaJo35625920,,.,0,0
2022-10-14,"@FrankLuntz Well, ""neither"" wins the rising prices category 🤷🏻‍♀️",lhkobe,,,0,0
2022-10-14,"Japanese Prime Minister Fumio Kishida said on Friday that he broadly confirmed with the head of coalition partner Komeito measures to ease rising electricity, gas and gasoline prices as part of an economic package to be compiled this month. https://t.co/0mGFqFzmWe",anews,"Istanbul, Turkey","Perspectives change, truth remains; discover the truth for justice.
Whatsapp: +90 505 199 10 00 | facebook.com/anews | instagram.com/anews | youtube.com/anews",0,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/B8qIpeG8yw",inftdaily,,"inftdaily.com provides the latest nft news, crypto news, bitcoin, ethereum, blockchain, tech and crypto analysis daily.",0,0
2022-10-14,@42_You_Know In the oil and gas industry? No. They're a function of rising prices --- which also feed inflation.,maxfawcett,Calgary,Lead columnist for Canada's National Observer.,1,1
2022-10-14,@Jaberuski Since Russia invavded Ukraine. Then Biden said this gas prices are rising because of that conflict whichbis driving inflation and expensive groceries. But then Biden brought down the gas prices somehow. But fuckin groceries prices are still soring. #BeatsMe #COVIDBailout?,wallygoverniii,New Jersey,"Mega Fan: Dolphins, Marlins, UM Wolverines. #FinsUp Also Attempted Musician: @KingsLevel1 #STYPEDmusic",0,0
2022-10-14,Of coarse this should not surprise Anyone  then on top he is saying that if  Republicans get in office .they will keep  Rising inflation in keeping prices up Lol Biden You and The democrats are what is raising inflations  They are the highest they have ever been Stop with the BS https://t.co/cINLSFHUV3,wildeyesst66,,,1,0
2022-10-14,"Rent prices are rising fastest in these 10 U.S. cities, data shows https://t.co/HD9M2ZCwjf",PKBNEWS_US,United states,"Get the latest American and Canadian news from PKB News in the US and Canada: breaking news, political and current affair news from US & Canada.",0,0
2022-10-14,"We have rising inflation, rising gas prices, and we're involved in a dangerous proxy war in Ukraine. These committee findings are irrelevant. https://t.co/98YsIqnuFh",angela4LNCChair,"Los Angeles, CA","Polemicist
🪑of @lpnational patreon.com/angelamcardle",87,12
2022-10-14,"Beyond the repercussions of the war in 🇺🇦, global monetary tightening and multiple constraints on Chinese growth paint a gloomy outlook. In the short term, the economy seems to be settling into a regime of #stagflation (almost no growth and rapidly rising prices coexist).🧵👇 https://t.co/ptwaMKu9za",coface,Paris,The Coface Group is a trade risk expert and a worldwide leader in credit insurance.,3,4
2022-10-14,"@DLoesch *Complains of rising gas prices, blames POTUS for some reason* *POTUS does something about it* *anger at POTUS*",JustWan2Live,"Marseille, France","Say what you want, but it comes at a price",0,0
2022-10-14,"“The entire increase in average markups in Canada are therefore related to rising global energy and commodity prices.” Trevor Tombe 

I stand corrected. Thanks! Read the analysis for more. https://t.co/zw2NxHbeZQ",SusanneDeb,Canada,"Informed Opinions & Fun Stuff, PoliNerd, Psych/Lit/Trauma, Nature, Peace, ND, Tweets r food 4 thought #Resist No Lists (she/her) ✌️💕🇨🇦",1,0
2022-10-14,@VP Lmao Seriously!!!! Are you aware of the rising prices!!!! That 140 look more like 1.40 😂😂😂 u tried.....,TThird33rd,USA,My imagination child.,0,0
2022-10-14,"@Deathrace20201 @mingbit @kayelljay @EssexPR 325K rate has been frozen for almost 17 years. With inflation it should be over 500K now, and with rising house prices many will be caught in it. I would not call 325K 'rich'. IHT is a cruel immoral tax.",LordOfFreedom2,United Kingdom (god's nation),"Fight for freedom against the criminal woke NWO, WEF, Covid Agenda and Climate Emergency scams. Lets Make Britain Great Again now we are free of the corrupt EU.",0,0
2022-10-14,Rising prices set to gobble up Americans' Thanksgiving budgets... https://t.co/c31y2lagZb #rising #prices #set #to #gobble #up #americans #thanksgiving #budgets,AnyPollApp,United States,Poll Updates. USA Poll Results Platform. Political news. Drudge Alternative.,0,0
2022-10-14,"@WakeupSheeple14 @SenWarren Even that is a little razzle dazzle. Inflation has caused prices to rise. Prices rising means more revenue coming into companies. While technically their profits are larger, their purchase power is not and their tax burden is also larger.",EastSideTea,East Orange & Seminole Florida,"Citizenship is not a spectator sport. #TeaParty for UCF, Avalon, Waterford, Bithlo, Christmas, Chuluota, Winter Park, Geneva, Oviedo & East Orlando Florida",0,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/IuOGuL7Qc5",BusinessWealthN,"New York, NY",Get the latest business and finance news on our website. Subscribe to our Youtube Channel for the best business tips and videos.,0,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/eWCdXzrA4j",youredailynews,,Youredailynews.com provides the latest trending news from around the web,0,0
2022-10-14,"Many businesses will have invested in long-term sustainability measures to become more energy efficient but now faced with rising prices, firms of all sizes across the country are examining every available measure to cut their bills
https://t.co/VZCyyPzEDn
#business #energy #cost",SME__News,Burton on Trent,"SME News draws on our UK wide network of industry insiders to provide you with the latest news, cutting edge features and latest deals from across the UK",0,1
2022-10-14,@reslinpaul @JustinTrudeau The constantly rising prices is the problem. Not my income.,aingael_mommy,anywhere there's books & tea,"What do you want them to say when you're gone? That you gave up? Or that you kept going on?
Books, music, tea, cats, pumpkins, and my kids.
She/her.AroAce",0,0
2022-10-14,"@Tesco #tescocommunitygrants pls help @TrustDCHS help rural families this winter. We have houses harder to heat, solid fuel/oil prices not protected by price cap, &amp; vulnerable to rising transport costs. Some children commute 1hr to school. 90% of our families are concerned about winter.",kwilliams154,"Alnwick, Northumberland","Freelance consultant for nature, heritage, community orgs. Chair of @TrustDCHS. Often better known as @fred_climbing's mum. Views my own.",1,1
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/bd5ce8D0tU",HimalRi97455876,"California City, CA",Latest News from California USA,0,0
2022-10-14,@jd812 @rising_serpent I bet u also think that state governors don’t have an impact on the gas prices in their states either!😂,Beth64900322,,,0,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/5EtBeG60YB",GoNewsDaily1,,gonewsdaily.com,0,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/xeqSQmDHxw",officialwatdo,,Business and Entertainment News,0,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/plNAyGOI0s https://t.co/1HXFtsTkGt",LuisSuarezNY,"Manhattan, NY",Guiding Buyers & Sellers Get the Best Deals | #Manhattan | #Westchester | #CT |🗣 Hablo #Español | #TechAddict 📱 #Runner 🏃🏻‍♂️ | #ArtEnthusiast 🎨,0,0
2022-10-14,"CQC supports @FamiliesUSA as they call for policy changes to address the root causes of rising health care prices, including the consolidation of large hospital systems. It’s time for action to ensure all families can access affordable, quality care. https://t.co/dWgJcZmmdj",4qualitycare,"Washington, DC",Consumers for Quality Care provides a voice for consumers to ensure that patients remain at the front of the health care debate.,3,6
2022-10-14,"I do not understand Democrats, , they ignore the Border crisis, they ignore the drugs that are killing our kids and young adults,, they ignored inflation that continues to rise and rising gas prices and dwindling food stores.. they worry about the USSC ruling in wade v roe.",DuncanDaughtry3,,"retired Prison Superintendent. licensed Amature Radio Operator (W4AVE) I am a disabled Army Vet. Christian, gun toting, Bible Thumper. Trump supporter. No DMs",2,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/nRdi1I3b6Y",crebexnews,,24/7 local re news,0,0
2022-10-14,Rising interest rates and the cost-of-living crisis have fuelled speculation that property prices are dropping. Are we facing a new crash?  https://t.co/T2Yf6e9hhH,Independent_ie,Dublin,Independent.ie is Ireland's most read news website providing breaking news content to 13 million readers a month. Get in touch: contact@independent.ie.,2,1
2022-10-14,Poll: Rising Gas Prices Negatively Impacting Democrats Chances on Election Day https://t.co/sbh0yxbBoP,IowaStandard,"Iowa, USA",Fighting the Lying Liberal Fake News! Iowa’s Leading Conservative Political News Website! Download our app! Sign up for our email newsletter!,2,1
2022-10-14,"Winter is coming, prices are rising, and houses need fixing. That’s why local volunteers from HomeFront Inc., a non-profit home repair organization, provided a helping hand to an East Hartford woman who can no longer maintain her house on her own: https://t.co/VMkLYntZnu",JournalInquirer,"Manchester, CT","The JI keeps you informed on local coverage of North Central Connecticut.
Follow @JI_Sports and @JIPhotoDept for updates on hometown teams & events.",0,0
2022-10-14,"@DN664gd @CalltoActivism It was ALWAYS about low gas prices, low inflation, record high Stock Market, record low unemployment, rising wages, taking care of Vetrans, controlling the boarders, energy independence and putting America first. Libs used COVID to take that all away and give us Joey B...",MrShred9809,,Free thinker,0,0
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things. https://t.co/DkqVLM7DEz,KCTV5,"Kansas City, Mo.","At KCTV5, we dig deeper, uncover the truth and tell your stories.",1,0
2022-10-14,"Despite the president's efforts, inflation is rising, and Republicans are capitalizing on higher prices to score political wins. https://t.co/7ZmcpUxOpe",WHAS11,"Louisville, KY",@WHAS11 News delivers news and information that resonates with Kentuckians and Hoosiers on multiple platforms. whas11.com | News tips: assign@https://t.co/MbwzeEaknJ,0,0
2022-10-14,"@TimmerFidelity This is what happens when 1) M2 is surged creating an artificial boom then 2) M2 is kept flat amidst rising prices.
This makes an economic contraction necessary to correct for the previous artificial imbalances within the economy. We are seeing the early stages of that now.",steveanastasiou,,"Economist, geopolitical analyst, philosopher & critical thinker | Writes Economics Uncovered 📰 | 1+ weekly thread on the economy, markets, life or the world.",4,0
2022-10-14,"10/
The chaos of last year’s inflationary spike is starting to calm.

There’s no doubt we’re still seeing rising prices - but it's manageable.

Another Fed rate hike, alongside more stability in energy markets, and this whole nightmare could be over sooner than you think.",GRDecter,Not Financial Advice,Investor • Former $100MM+ Money Manager • Seen on FOX & Bloomberg • CEO @grit_capital • Write #1 Finance newsletter on Substack 👇,49,5
2022-10-14,"@EmGusk @amybwang @sabrod123 Hispanic voters trust Democrats more to handle most issues, but are split between Dems and Reps on handling rising prices (30%-33%), with 37% trusting neither party. Via Post-Ipsos poll
https://t.co/SlrdpCFvjc https://t.co/RLNmN6dLGf",sfcpoll,"Washington, DC","Polling Director @washingtonpost - Conducting national and local polls about policy issues, politics & elections. e-mail scott.clement@washpost.com",1,0
2022-10-14,"""Rising grocery prices—the focus of Mr. Singh’s attention—also does not reflect rising profit margins. In fact, food stores and food manufacturing both have lower profit margins this year than last."" Via @trevortombe | @TheHubCanada https://t.co/PutMHG9W4U",Brett__Byers,Ottawa,Public policy communications. Views expressed are my own.,4,2
2022-10-14,@rising_serpent I think it's a chicken or the egg question. Gas and Oil prices don't seem to be the only reason for Biden's recent decisions. Saudi gov evidently changed some policy or agreement with us that prompted a U.S. response. I don't know enough about it.,Kafkasrecruit,"Arkansas, USA",#IAmTheRadicalLeft and apparently one among a majority in Arkansas.,1,0
2022-10-14,"THE FED IS GOING BANKRUPT ALONG WITH THE BANKS;  IT IS THE BEGINNING OF A FINANCIAL CRISIS, INFLATION WILL GET WORSE, PRICES ON FOOD AND FUEL WILL KEEP RISING!!!  PAY ATTENTION PEOPLE!!! https://t.co/FdXGgA4QE5",SandyJeanLeona1,"Bristol, Tennessee","graduated high school, Bluff City 1960                                                 and worked at GlaxoSmithKline Phar. 25 years and now retired",0,0
2022-10-14,Rising prices is the most important issue for Hispanic voters followed by abortion https://t.co/r9g53pFhx3 https://t.co/7L7cTfcBjg,EmGusk,"Washington, DC","Half of @postpolls, journalist, feminist, library fan, BRCA mutant. Nats! Caps! Terps! Kill them with kindness and methodological rigor. she/her",0,1
2022-10-14,"While the report showed shoppers' resilience, the figures also are not adjusted for inflation unlike many other government reports. In fact, sales at grocery stores rose 0.4% , helped by rising prices in food. https://t.co/N4LcnvPHaW",News4SA,"San Antonio, Texas","We are News 4 San Antonio. Your source for the latest news, weather and traffic. We're also San Antonio’s first TV station and an NBC affiliate.",1,0
2022-10-14,"Rent prices are rising fastest in these 10 US cities, data shows https://t.co/Q2G0Pb0334 https://t.co/WM9JOl1XhL",nypost,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",23,10
2022-10-14,"@POTUS You arent building squat joe, you left us all behind, you are the worst thing this country has ever seen!!!  Prices still rising on everything, to bad my wages dont increase like that. #BidenCompleteFailure
#IMPEACHBIDENNOW",startracker64,,,0,0
2022-10-14,"This, from @trevortombe, is an incredible dissection of the ""greedflation"" narrative: ""The entire increase in average markups in Canada are therefore related to rising global energy and commodity prices."" https://t.co/DryuxPKcwD",mattlundy33,Toronto,Economics Reporter @globeandmail // DM for Signal & email,9,1
2022-10-14,"@EmGusk @amybwang @sabrod123 31% of Hispanic voters say rising prices are the most important issue in their midterm vote, followed by abortion (20%) and gun violence (10%), climate change (8%) and health care (7%), Post-Ipsos poll finds
https://t.co/SlrdpCWylc https://t.co/TF28CbrQdv",sfcpoll,"Washington, DC","Polling Director @washingtonpost - Conducting national and local polls about policy issues, politics & elections. e-mail scott.clement@washpost.com",1,0
2022-10-14,Proud that #Nebraska exempts period products from sales tax (since April 2022!) The lower prices from ⁦@cvspharmacy⁩ is still very welcome news among all the other rising prices CVS Is Making A Bold Move Concerning Feminine Products #pinktax https://t.co/3CS4tgDAz1,InformedIdeas,"Midwest, USA","Freelance writer. Episcopal Parish Administrator. I do coffee/tea, yarn, fountain pens & steampunk! (she/her) INFP-T #feminist #geekgrrl #episcopal",0,0
2022-10-14,"@loveurhome @RE_MarketWatch And I assume the PoS were seldom necessary before now. Because prices were always rising and rates were low, thus refinancing was always available?",Houdibastard,,Dude,0,0
2022-10-14,Need a bit more #cash to pay for rising utility prices? Become an affiliate of Green Cat Books and earn 10% of all sales directed from your personal link! Visit https://t.co/wLEajcdO8j for complete details on how to start earning! https://t.co/ZEfa2M8f4p,greencatbooks,"Derby, England",Award-winning #British #book #publisher #SBS #QueenOf Book Publishing- read ~ write ~ sell - Tweets by Lisa & John,0,0
2022-10-14,"@GOPChairwoman It seems Republicans are a bit too eager to discuss inflation when they did absolutely nothing to curtail rising prices. America is starting to think that the GOP requested their Big Oil, Big Ag, Big Farm, and Big Pharma donors to raise prices in order to get them elected.",GrahamChowder,CA - NYC - FL,"#BlueCrew, #Foodie, #Lorax, #Democrat, #BidenHarris, #Resist, #BLM #FSUAlumni #GATechAlumni",1,0
2022-10-14,"The pace of sales at U.S. retailers was unchanged in September from August rising prices for rent and food chipped away at money available for other things.

https://t.co/TxZctm2Pvd",abc3340,"Birmingham, Alabama","Breaking news, weather and sports for the Birmingham, Tuscaloosa, and Anniston Alabama areas from the ABC 33/40 News newsroom",1,1
2022-10-14,"Canadian home prices drop for a seventh month in a row, and have now declined almost 9% since their peak, as rising borrowing costs keep buyers on the sidelines https://t.co/wxwGTwRG7K",wealth,,"Helping you manage your finances, live your best life and navigate your path to prosperity.

Sign up for our personal finance newsletter: trib.al/ex4r1tO",21,17
2022-10-14,"Rising prices set to gobble up Americans’ Thanksgiving budgets

https://t.co/Yo73vHAUl3",seanspicer,,Host #SpicerAndCo 5p @Newsmax | Founder RigWil | Partner @point1gop | Horrable speller | @RedSox/@Patriots fan | Author #RadicalNation | seanspicer.com,24,13
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things. https://t.co/40f6sXWIy3,KYWNewsradio,Philadelphia,"All news, and all that matters to you - Philly's only 24/7 LOCAL audio news. Always live on the free @Audacy app.",0,0
2022-10-14,.@MSNBC is about to talk about rising prices.  Show that you're not corporate shills and discuss rising corporate profits and CEO salaries.  Companies are raising prices because they can.  #CorporateGreedIsInflation,JillLoew,"New York, USA","Cookie dough taster, pit bull snuggler, OG, activist.   She/her. @ProgressSchdy",5,1
2022-10-14,@wesSE22020 @dobettabbetta @loveurhome @RE_MarketWatch @CBCAlerts Exactly. Ever-falling rates and ever-rising house prices hid 2 decades of fraud and fuckery. That band-aid needs to be ripped off.,Houdibastard,,Dude,1,0
2022-10-14,"Really good analysis here by @trevortombe on so-called ""greedflation"". TL;DR: it's not driven by profiteering, especially in the grocery biz. It's caused by rising global commodity prices. 

Beware of politicians peddling simple solutions. #cdnpoli https://t.co/YLWJ20ENRu",maxfawcett,Calgary,Lead columnist for Canada's National Observer.,77,28
